"year","sample_id","farm_name","producer_name","producer_id","field_name","field_id","county","longitude","latitude","crop","texture","measurement","value"
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","inorganic_c_percent",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","min_c_24hr_mg_c_kg_day",0
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","root_knot_nematodes_250g",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","root_lesion_nematodes_500cc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","stubby_root_nematodes_500cc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","stunt_nematodes_500cc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","pin_nematodes_500cc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","spiral_nematodes_500cc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","ring_nematodes_500cc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","stem_nematodes_500cc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","dagger_nematodes_500cc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","sheath_nematodes_500cc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","activity_nematodes_500cc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","amm_n_lbs_ac",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","nitrate_n_lbs_ac",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","bray_p_mg_kg",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","betagluc",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","awhc_g_g",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","paw_percent",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","pr0_15cm_psi",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","pr15_45cm_psi",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","infiltration_min_in",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","apple_bioassay",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","bean_bioassay",
2022,"B010102","Farm 01","Name 01",1,"Field 02",2,"B",-120,50,"Hops","Silt Loam","larval_cyst_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","total_n_percent",0.11
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","total_c_percent",1.08
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","toc_percent",1.08
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","om_percent",2
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","poxc_mg_kg",410
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","min_c_96hr_mg_c_kg_day",13.5
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","amm_n_mg_kg",14.5
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","nitrate_n_mg_kg",15
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","ace_g_protein_kg_soil",5.7
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","pm_n_mg_kg",0.1
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","pm_n_lbs_ac",0.38
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","ec_mmhos_cm",1.35
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","olsen_p_mg_kg",40
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","k_mg_kg",281
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","ca_cmolc_kg",10.6
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","ca_mg_kg",2120
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","mg_cmolc_kg",3.1
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","mg_mg_kg",375.1
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","na_cmolc_kg",0.17
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","na_mg_kg",39.1
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","cec_meq_100g",10.6
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","zn_mg_kg",8.4
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","mn_mg_kg",14.7
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","cu_mg_kg",16.1
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","fe_mg_kg",77
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","s_mg_kg",28.39
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","b_mg_kg",0.29
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","bd_g_cm3",1.39
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","wsa_percent",94.2
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","whc_in_ft",1.8
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","sand_percent",43
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","clay_percent",9
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","silt_percent",48
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","moisture_percent",21.93
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","ph",6.4
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","inorganic_c_percent",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","min_c_24hr_mg_c_kg_day",1.5
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","root_knot_nematodes_250g",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","root_lesion_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","stubby_root_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","stunt_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","pin_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","spiral_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","ring_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","stem_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","dagger_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","sheath_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","activity_nematodes_500cc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","amm_n_lbs_ac",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","nitrate_n_lbs_ac",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","bray_p_mg_kg",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","betagluc",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","awhc_g_g",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","paw_percent",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","pr0_15cm_psi",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","pr15_45cm_psi",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","infiltration_min_in",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","apple_bioassay",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","bean_bioassay",
2022,"B010103","Farm 01","Name 01",1,"Field 03",3,"B",-120,50,"Hops","Loam","larval_cyst_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","total_n_percent",0.11
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","total_c_percent",1.06
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","toc_percent",1.06
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","om_percent",2.2
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","poxc_mg_kg",368
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","min_c_96hr_mg_c_kg_day",24
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","amm_n_mg_kg",12
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","nitrate_n_mg_kg",21.7
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","ace_g_protein_kg_soil",4.48
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","pm_n_mg_kg",0.1
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","pm_n_lbs_ac",0.32
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","ec_mmhos_cm",1.22
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","olsen_p_mg_kg",17
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","k_mg_kg",186
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","ca_cmolc_kg",16.3
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","ca_mg_kg",3260
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","mg_cmolc_kg",3.3
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","mg_mg_kg",399.3
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","na_cmolc_kg",0.12
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","na_mg_kg",27.6
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","cec_meq_100g",11.7
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","zn_mg_kg",6.1
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","mn_mg_kg",8.3
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","cu_mg_kg",1.4
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","fe_mg_kg",30
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","s_mg_kg",9.19
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","b_mg_kg",0.24
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","bd_g_cm3",1.18
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","wsa_percent",91.7
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","whc_in_ft",1.92
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","sand_percent",39
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","clay_percent",9
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","silt_percent",52
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","moisture_percent",27.63
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","ph",7
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","inorganic_c_percent",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","min_c_24hr_mg_c_kg_day",3.8
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","root_knot_nematodes_250g",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","root_lesion_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","stubby_root_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","stunt_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","pin_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","spiral_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","ring_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","stem_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","dagger_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","sheath_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","activity_nematodes_500cc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","amm_n_lbs_ac",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","nitrate_n_lbs_ac",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","bray_p_mg_kg",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","betagluc",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","awhc_g_g",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","paw_percent",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","pr0_15cm_psi",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","pr15_45cm_psi",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","infiltration_min_in",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","apple_bioassay",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","bean_bioassay",
2022,"B010104","Farm 01","Name 01",1,"Field 04",4,"B",-120,50,"Hops","Silt Loam","larval_cyst_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","total_n_percent",0.09
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","total_c_percent",0.83
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","toc_percent",0.83
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","om_percent",1.6
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","poxc_mg_kg",321
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","min_c_96hr_mg_c_kg_day",13.5
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","amm_n_mg_kg",12
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","nitrate_n_mg_kg",17.8
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","ace_g_protein_kg_soil",0.02
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","pm_n_mg_kg",0.1
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","pm_n_lbs_ac",0.39
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","ec_mmhos_cm",1.17
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","olsen_p_mg_kg",28
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","k_mg_kg",256
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","ca_cmolc_kg",11.6
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","ca_mg_kg",2320
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","mg_cmolc_kg",2.8
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","mg_mg_kg",338.8
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","na_cmolc_kg",0.14
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","na_mg_kg",32.2
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","cec_meq_100g",10.3
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","zn_mg_kg",3.1
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","mn_mg_kg",6.3
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","cu_mg_kg",1.2
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","fe_mg_kg",31
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","s_mg_kg",11.1
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","b_mg_kg",0.24
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","bd_g_cm3",1.44
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","wsa_percent",92.7
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","whc_in_ft",1.69
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","sand_percent",47
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","clay_percent",9
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","silt_percent",44
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","moisture_percent",23.63
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","ph",7
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","inorganic_c_percent",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","min_c_24hr_mg_c_kg_day",0
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","root_knot_nematodes_250g",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","root_lesion_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","stubby_root_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","stunt_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","pin_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","spiral_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","ring_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","stem_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","dagger_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","sheath_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","activity_nematodes_500cc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","amm_n_lbs_ac",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","nitrate_n_lbs_ac",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","bray_p_mg_kg",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","betagluc",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","awhc_g_g",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","paw_percent",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","pr0_15cm_psi",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","pr15_45cm_psi",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","infiltration_min_in",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","apple_bioassay",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","bean_bioassay",
2022,"B010105","Farm 01","Name 01",1,"Field 05",5,"B",-120,50,"Hops","Loam","larval_cyst_nematodes_500cc",
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","total_n_percent",0.1
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","total_c_percent",0.9
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","toc_percent",0.78
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","om_percent",2.2
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","poxc_mg_kg",362
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","min_c_96hr_mg_c_kg_day",25.5
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","amm_n_mg_kg",15.9
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","nitrate_n_mg_kg",18.2
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","ace_g_protein_kg_soil",4.31
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","pm_n_mg_kg",25.1
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","pm_n_lbs_ac",93.33
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","ec_mmhos_cm",1.51
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","olsen_p_mg_kg",26
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","k_mg_kg",234
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","ca_cmolc_kg",11.2
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","ca_mg_kg",2240
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","mg_cmolc_kg",2.3
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","mg_mg_kg",278.3
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","na_cmolc_kg",0.19
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","na_mg_kg",43.7
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","cec_meq_100g",8.9
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","zn_mg_kg",2.4
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","mn_mg_kg",6.6
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","cu_mg_kg",1.5
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","fe_mg_kg",28
2022,"B010106","Farm 01","Name 01",1,"Field 06",6,"B",-120,50,"Hops","Sandy Loam","s_mg_kg",17.42
